Date,WIKI/AMZN - Open,WIKI/AMZN - High,WIKI/AMZN - Low,WIKI/AMZN - Close,WIKI/AMZN - Volume,WIKI/AMZN - Ex-Dividend,WIKI/AMZN - Split Ratio,WIKI/AMZN - Adj. Open,WIKI/AMZN - Adj. High,WIKI/AMZN - Adj. Low,WIKI/AMZN - Adj. Close,WIKI/AMZN - Adj. Volume,WIKI/GOOGL - Open,WIKI/GOOGL - High,WIKI/GOOGL - Low,WIKI/GOOGL - Close,WIKI/GOOGL - Volume,WIKI/GOOGL - Ex-Dividend,WIKI/GOOGL - Split Ratio,WIKI/GOOGL - Adj. Open,WIKI/GOOGL - Adj. High,WIKI/GOOGL - Adj. Low,WIKI/GOOGL - Adj. Close,WIKI/GOOGL - Adj. Volume
2002-05-13,17.17,17.63,16.85,17.32,6700100.0,0.0,1.0,17.17,17.63,16.85,17.32,6700100.0,,,,,,,,,,,,
2002-05-14,18.04,19.45,18.02,18.81,14659700.0,0.0,1.0,18.04,19.45,18.02,18.81,14659700.0,,,,,,,,,,,,
2002-05-15,19.39,20.4,18.35,19.94,12898100.0,0.0,1.0,19.39,20.4,18.35,19.94,12898100.0,,,,,,,,,,,,
2002-05-16,19.51,19.95,19.29,19.61,7815700.0,0.0,1.0,19.51,19.95,19.29,19.61,7815700.0,,,,,,,,,,,,
2002-05-17,19.97,20.0,18.81,19.16,6446900.0,0.0,1.0,19.97,20.0,18.81,19.16,6446900.0,,,,,,,,,,,,
2002-05-20,18.8,19.48,18.77,19.39,8460800.0,0.0,1.0,18.8,19.48,18.77,19.39,8460800.0,,,,,,,,,,,,
2002-05-21,19.54,19.8,18.55,18.76,7763500.0,0.0,1.0,19.54,19.8,18.55,18.76,7763500.0,,,,,,,,,,,,
2002-05-22,18.67,19.13,18.22,18.75,5075200.0,0.0,1.0,18.67,19.13,18.22,18.75,5075200.0,,,,,,,,,,,,
2002-05-23,18.84,19.55,18.61,19.45,5648200.0,0.0,1.0,18.84,19.55,18.61,19.45,5648200.0,,,,,,,,,,,,
2002-05-24,19.4,19.69,19.06,19.47,4250300.0,0.0,1.0,19.4,19.69,19.06,19.47,4250300.0,,,,,,,,,,,,
2002-05-28,19.57,19.61,18.77,19.06,3953300.0,0.0,1.0,19.57,19.61,18.77,19.06,3953300.0,,,,,,,,,,,,
2002-05-29,18.82,19.1,18.8,18.91,3614100.0,0.0,1.0,18.82,19.1,18.8,18.91,3614100.0,,,,,,,,,,,,
2002-05-30,18.7,18.94,18.08,18.37,7432100.0,0.0,1.0,18.7,18.94,18.08,18.37,7432100.0,,,,,,,,,,,,
2002-05-31,18.5,18.89,18.2,18.23,5081400.0,0.0,1.0,18.5,18.89,18.2,18.23,5081400.0,,,,,,,,,,,,
2002-06-03,18.31,18.5,17.93,17.96,3716400.0,0.0,1.0,18.31,18.5,17.93,17.96,3716400.0,,,,,,,,,,,,
2002-06-04,17.8,18.14,17.47,17.97,6849700.0,0.0,1.0,17.8,18.14,17.47,17.97,6849700.0,,,,,,,,,,,,
2002-06-05,17.98,18.18,17.45,17.99,4372500.0,0.0,1.0,17.98,18.18,17.45,17.99,4372500.0,,,,,,,,,,,,
2002-06-06,17.89,18.41,17.76,18.17,5250000.0,0.0,1.0,17.89,18.41,17.76,18.17,5250000.0,,,,,,,,,,,,
2002-06-07,17.89,18.65,17.85,18.58,5358000.0,0.0,1.0,17.89,18.65,17.85,18.58,5358000.0,,,,,,,,,,,,
2002-06-10,17.9,18.12,17.02,17.3,11082400.0,0.0,1.0,17.9,18.12,17.02,17.3,11082400.0,,,,,,,,,,,,
2002-06-11,17.31,17.79,17.13,17.14,5520800.0,0.0,1.0,17.31,17.79,17.13,17.14,5520800.0,,,,,,,,,,,,
2002-06-12,17.05,17.15,16.26,17.08,7331200.0,0.0,1.0,17.05,17.15,16.26,17.08,7331200.0,,,,,,,,,,,,
2002-06-13,17.0,17.5,16.74,17.43,4892900.0,0.0,1.0,17.0,17.5,16.74,17.43,4892900.0,,,,,,,,,,,,
2002-06-14,17.14,17.4,16.26,16.82,7973200.0,0.0,1.0,17.14,17.4,16.26,16.82,7973200.0,,,,,,,,,,,,
2002-06-17,16.95,18.48,16.86,18.41,9051600.0,0.0,1.0,16.95,18.48,16.86,18.41,9051600.0,,,,,,,,,,,,
2002-06-18,18.13,19.16,18.09,18.78,7962100.0,0.0,1.0,18.13,19.16,18.09,18.78,7962100.0,,,,,,,,,,,,
2002-06-19,18.49,19.1,18.27,18.3,7420300.0,0.0,1.0,18.49,19.1,18.27,18.3,7420300.0,,,,,,,,,,,,
2002-06-20,18.32,18.38,17.34,17.55,8697000.0,0.0,1.0,18.32,18.38,17.34,17.55,8697000.0,,,,,,,,,,,,
2002-06-21,17.6,17.79,17.34,17.53,5176800.0,0.0,1.0,17.6,17.79,17.34,17.53,5176800.0,,,,,,,,,,,,
2002-06-24,17.43,17.78,16.94,17.51,5956800.0,0.0,1.0,17.43,17.78,16.94,17.51,5956800.0,,,,,,,,,,,,
2002-06-25,16.89,16.95,15.04,15.34,15304000.0,0.0,1.0,16.89,16.95,15.04,15.34,15304000.0,,,,,,,,,,,,
2002-06-26,14.69,15.93,14.68,15.85,8272200.0,0.0,1.0,14.69,15.93,14.68,15.85,8272200.0,,,,,,,,,,,,
2002-06-27,16.11,16.47,15.3,15.86,6192000.0,0.0,1.0,16.11,16.47,15.3,15.86,6192000.0,,,,,,,,,,,,
2002-06-28,15.69,16.36,15.4,16.25,6237900.0,0.0,1.0,15.69,16.36,15.4,16.25,6237900.0,,,,,,,,,,,,
2002-07-01,16.17,16.17,13.52,13.55,13536500.0,0.0,1.0,16.17,16.17,13.52,13.55,13536500.0,,,,,,,,,,,,
2002-07-02,13.6,14.16,13.0,13.32,8669900.0,0.0,1.0,13.6,14.16,13.0,13.32,8669900.0,,,,,,,,,,,,
2002-07-03,13.38,14.46,12.89,14.25,7703700.0,0.0,1.0,13.38,14.46,12.89,14.25,7703700.0,,,,,,,,,,,,
2002-07-05,14.39,15.23,14.37,15.21,3366900.0,0.0,1.0,14.39,15.23,14.37,15.21,3366900.0,,,,,,,,,,,,
2002-07-08,14.95,15.85,14.68,14.94,5890000.0,0.0,1.0,14.95,15.85,14.68,14.94,5890000.0,,,,,,,,,,,,
2002-07-09,15.05,16.03,14.99,15.6,7528600.0,0.0,1.0,15.05,16.03,14.99,15.6,7528600.0,,,,,,,,,,,,
2002-07-10,15.65,15.94,14.65,14.96,6761200.0,0.0,1.0,15.65,15.94,14.65,14.96,6761200.0,,,,,,,,,,,,
2002-07-11,14.66,15.84,14.0,15.55,7317100.0,0.0,1.0,14.66,15.84,14.0,15.55,7317100.0,,,,,,,,,,,,
2002-07-12,15.75,16.19,15.25,15.43,7000000.0,0.0,1.0,15.75,16.19,15.25,15.43,7000000.0,,,,,,,,,,,,
2002-07-15,15.47,15.98,15.0,15.94,6026100.0,0.0,1.0,15.47,15.98,15.0,15.94,6026100.0,,,,,,,,,,,,
2002-07-16,15.69,17.08,15.66,16.29,10790700.0,0.0,1.0,15.69,17.08,15.66,16.29,10790700.0,,,,,,,,,,,,
2002-07-17,16.84,17.16,15.32,16.16,7322100.0,0.0,1.0,16.84,17.16,15.32,16.16,7322100.0,,,,,,,,,,,,
2002-07-18,15.92,16.59,15.53,15.55,6856700.0,0.0,1.0,15.92,16.59,15.53,15.55,6856700.0,,,,,,,,,,,,
2002-07-19,15.36,15.72,15.07,15.29,6105800.0,0.0,1.0,15.36,15.72,15.07,15.29,6105800.0,,,,,,,,,,,,
2002-07-22,15.15,15.65,15.0,15.5,9332900.0,0.0,1.0,15.15,15.65,15.0,15.5,9332900.0,,,,,,,,,,,,
2002-07-23,15.54,15.88,14.4,14.55,11291400.0,0.0,1.0,15.54,15.88,14.4,14.55,11291400.0,,,,,,,,,,,,
2002-07-24,12.37,14.16,12.26,14.1,19766300.0,0.0,1.0,12.37,14.16,12.26,14.1,19766300.0,,,,,,,,,,,,
2002-07-25,13.71,14.01,12.4,12.49,9360200.0,0.0,1.0,13.71,14.01,12.4,12.49,9360200.0,,,,,,,,,,,,
2002-07-26,12.72,13.11,12.5,12.93,5556700.0,0.0,1.0,12.72,13.11,12.5,12.93,5556700.0,,,,,,,,,,,,
2002-07-29,13.25,14.46,13.23,14.33,7049500.0,0.0,1.0,13.25,14.46,13.23,14.33,7049500.0,,,,,,,,,,,,
2002-07-30,14.19,14.9,14.08,14.77,5558900.0,0.0,1.0,14.19,14.9,14.08,14.77,5558900.0,,,,,,,,,,,,
2002-07-31,14.45,14.66,14.14,14.46,3801000.0,0.0,1.0,14.45,14.66,14.14,14.46,3801000.0,,,,,,,,,,,,
2002-08-01,14.31,14.5,13.99,14.16,6066800.0,0.0,1.0,14.31,14.5,13.99,14.16,6066800.0,,,,,,,,,,,,
2002-08-02,14.13,14.14,13.45,13.84,4178600.0,0.0,1.0,14.13,14.14,13.45,13.84,4178600.0,,,,,,,,,,,,
2002-08-05,13.65,13.79,12.78,12.87,3857300.0,0.0,1.0,13.65,13.79,12.78,12.87,3857300.0,,,,,,,,,,,,
2002-08-06,13.27,13.9,13.14,13.74,4701900.0,0.0,1.0,13.27,13.9,13.14,13.74,4701900.0,,,,,,,,,,,,
2002-08-07,13.93,13.94,12.85,13.6,5555700.0,0.0,1.0,13.93,13.94,12.85,13.6,5555700.0,,,,,,,,,,,,
2002-08-08,13.24,14.1,13.06,13.9,5470800.0,0.0,1.0,13.24,14.1,13.06,13.9,5470800.0,,,,,,,,,,,,
2002-08-09,13.61,14.75,13.6,14.26,4777900.0,0.0,1.0,13.61,14.75,13.6,14.26,4777900.0,,,,,,,,,,,,
2002-08-12,14.14,14.49,13.95,14.46,3503300.0,0.0,1.0,14.14,14.49,13.95,14.46,3503300.0,,,,,,,,,,,,
2002-08-13,14.3,14.67,13.91,13.93,5234400.0,0.0,1.0,14.3,14.67,13.91,13.93,5234400.0,,,,,,,,,,,,
2002-08-14,13.93,14.06,13.32,13.91,6935200.0,0.0,1.0,13.93,14.06,13.32,13.91,6935200.0,,,,,,,,,,,,
2002-08-15,14.05,14.75,13.92,14.62,5046600.0,0.0,1.0,14.05,14.75,13.92,14.62,5046600.0,,,,,,,,,,,,
2002-08-16,14.39,15.01,14.31,14.9,3652100.0,0.0,1.0,14.39,15.01,14.31,14.9,3652100.0,,,,,,,,,,,,
2002-08-19,14.84,15.52,14.67,15.5,4277100.0,0.0,1.0,14.84,15.52,14.67,15.5,4277100.0,,,,,,,,,,,,
2002-08-20,15.38,15.99,15.31,15.98,7701300.0,0.0,1.0,15.38,15.99,15.31,15.98,7701300.0,,,,,,,,,,,,
2002-08-21,15.95,15.97,15.2,15.38,7284200.0,0.0,1.0,15.95,15.97,15.2,15.38,7284200.0,,,,,,,,,,,,
2002-08-22,15.33,15.95,14.92,15.73,6854100.0,0.0,1.0,15.33,15.95,14.92,15.73,6854100.0,,,,,,,,,,,,
2002-08-23,15.6,15.72,14.95,15.17,5038800.0,0.0,1.0,15.6,15.72,14.95,15.17,5038800.0,,,,,,,,,,,,
2002-08-26,15.29,15.44,14.68,14.93,6409600.0,0.0,1.0,15.29,15.44,14.68,14.93,6409600.0,,,,,,,,,,,,
2002-08-27,15.04,15.27,14.5,14.52,3578900.0,0.0,1.0,15.04,15.27,14.5,14.52,3578900.0,,,,,,,,,,,,
2002-08-28,14.48,14.97,14.35,14.57,4985500.0,0.0,1.0,14.48,14.97,14.35,14.57,4985500.0,,,,,,,,,,,,
2002-08-29,14.43,15.19,14.21,15.14,6791800.0,0.0,1.0,14.43,15.19,14.21,15.14,6791800.0,,,,,,,,,,,,
2002-08-30,14.91,15.38,14.75,14.94,3439700.0,0.0,1.0,14.91,15.38,14.75,14.94,3439700.0,,,,,,,,,,,,
2002-09-03,14.71,15.03,14.49,14.6,4680200.0,0.0,1.0,14.71,15.03,14.49,14.6,4680200.0,,,,,,,,,,,,
2002-09-04,14.66,14.96,14.26,14.83,4430400.0,0.0,1.0,14.66,14.96,14.26,14.83,4430400.0,,,,,,,,,,,,
2002-09-05,14.58,14.72,14.24,14.25,5320200.0,0.0,1.0,14.58,14.72,14.24,14.25,5320200.0,,,,,,,,,,,,
2002-09-06,14.56,15.48,14.56,15.31,4995300.0,0.0,1.0,14.56,15.48,14.56,15.31,4995300.0,,,,,,,,,,,,
2002-09-09,15.12,16.65,15.06,16.51,8822500.0,0.0,1.0,15.12,16.65,15.06,16.51,8822500.0,,,,,,,,,,,,
2002-09-10,16.53,17.35,16.42,17.13,11248800.0,0.0,1.0,16.53,17.35,16.42,17.13,11248800.0,,,,,,,,,,,,
2002-09-11,17.15,17.85,17.04,17.11,6663200.0,0.0,1.0,17.15,17.85,17.04,17.11,6663200.0,,,,,,,,,,,,
2002-09-12,16.83,17.13,16.61,16.75,7065100.0,0.0,1.0,16.83,17.13,16.61,16.75,7065100.0,,,,,,,,,,,,
2002-09-13,16.69,16.99,16.5,16.61,3654900.0,0.0,1.0,16.69,16.99,16.5,16.61,3654900.0,,,,,,,,,,,,
2002-09-16,16.51,16.93,16.45,16.71,2962500.0,0.0,1.0,16.51,16.93,16.45,16.71,2962500.0,,,,,,,,,,,,
2002-09-17,17.0,17.75,16.77,17.35,8621200.0,0.0,1.0,17.0,17.75,16.77,17.35,8621200.0,,,,,,,,,,,,
2002-09-18,17.22,17.93,16.95,17.73,8391000.0,0.0,1.0,17.22,17.93,16.95,17.73,8391000.0,,,,,,,,,,,,
2002-09-19,17.4,17.64,17.17,17.21,4841100.0,0.0,1.0,17.4,17.64,17.17,17.21,4841100.0,,,,,,,,,,,,
2002-09-20,17.45,17.64,15.45,15.86,12605600.0,0.0,1.0,17.45,17.64,15.45,15.86,12605600.0,,,,,,,,,,,,
2002-09-23,15.6,16.44,15.59,16.05,7404500.0,0.0,1.0,15.6,16.44,15.59,16.05,7404500.0,,,,,,,,,,,,
2002-09-24,15.87,16.37,15.6,15.93,7072900.0,0.0,1.0,15.87,16.37,15.6,15.93,7072900.0,,,,,,,,,,,,
2002-09-25,16.17,16.39,15.29,15.73,9339000.0,0.0,1.0,16.17,16.39,15.29,15.73,9339000.0,,,,,,,,,,,,
2002-09-26,15.93,17.35,15.71,17.15,11635000.0,0.0,1.0,15.93,17.35,15.71,17.15,11635000.0,,,,,,,,,,,,
2002-09-27,16.85,17.4,16.82,17.01,7033700.0,0.0,1.0,16.85,17.4,16.82,17.01,7033700.0,,,,,,,,,,,,
2002-09-30,16.64,16.85,15.85,15.93,9239900.0,0.0,1.0,16.64,16.85,15.85,15.93,9239900.0,,,,,,,,,,,,
2002-10-01,16.23,17.06,16.01,16.95,9217300.0,0.0,1.0,16.23,17.06,16.01,16.95,9217300.0,,,,,,,,,,,,
2002-10-02,16.81,17.64,16.7,17.01,8223600.0,0.0,1.0,16.81,17.64,16.7,17.01,8223600.0,,,,,,,,,,,,
2002-10-03,16.79,17.25,16.66,16.75,6354100.0,0.0,1.0,16.79,17.25,16.66,16.75,6354100.0,,,,,,,,,,,,
2002-10-04,16.95,17.15,16.38,16.55,7649400.0,0.0,1.0,16.95,17.15,16.38,16.55,7649400.0,,,,,,,,,,,,
2002-10-07,16.55,16.96,16.37,16.64,5748100.0,0.0,1.0,16.55,16.96,16.37,16.64,5748100.0,,,,,,,,,,,,
2002-10-08,16.88,17.06,16.46,16.94,6098000.0,0.0,1.0,16.88,17.06,16.46,16.94,6098000.0,,,,,,,,,,,,
2002-10-09,16.7,17.13,16.6,16.86,6083500.0,0.0,1.0,16.7,17.13,16.6,16.86,6083500.0,,,,,,,,,,,,
2002-10-10,17.16,17.97,17.15,17.96,10528600.0,0.0,1.0,17.16,17.97,17.15,17.96,10528600.0,,,,,,,,,,,,
2002-10-11,18.18,18.74,18.1,18.46,9628500.0,0.0,1.0,18.18,18.74,18.1,18.46,9628500.0,,,,,,,,,,,,
2002-10-14,18.18,19.23,18.17,19.2,9872400.0,0.0,1.0,18.18,19.23,18.17,19.2,9872400.0,,,,,,,,,,,,
2002-10-15,19.84,20.14,18.65,18.94,14009200.0,0.0,1.0,19.84,20.14,18.65,18.94,14009200.0,,,,,,,,,,,,
2002-10-16,18.27,19.66,18.25,19.49,8742100.0,0.0,1.0,18.27,19.66,18.25,19.49,8742100.0,,,,,,,,,,,,
2002-10-17,20.1,20.22,18.43,18.74,14180900.0,0.0,1.0,20.1,20.22,18.43,18.74,14180900.0,,,,,,,,,,,,
2002-10-18,18.48,19.29,18.36,19.04,6568300.0,0.0,1.0,18.48,19.29,18.36,19.04,6568300.0,,,,,,,,,,,,
2002-10-21,18.89,19.53,18.73,19.26,6757700.0,0.0,1.0,18.89,19.53,18.73,19.26,6757700.0,,,,,,,,,,,,
2002-10-22,19.01,19.91,18.9,19.38,8645700.0,0.0,1.0,19.01,19.91,18.9,19.38,8645700.0,,,,,,,,,,,,
2002-10-23,19.52,19.82,19.37,19.75,6648100.0,0.0,1.0,19.52,19.82,19.37,19.75,6648100.0,,,,,,,,,,,,
2002-10-24,19.95,20.26,19.8,19.86,12929900.0,0.0,1.0,19.95,20.26,19.8,19.86,12929900.0,,,,,,,,,,,,
2002-10-25,18.84,19.36,18.49,19.3,15900000.0,0.0,1.0,18.84,19.36,18.49,19.3,15900000.0,,,,,,,,,,,,
2002-10-28,19.27,19.73,18.4,18.59,8799800.0,0.0,1.0,19.27,19.73,18.4,18.59,8799800.0,,,,,,,,,,,,
2002-10-29,18.51,18.92,18.07,18.57,7242000.0,0.0,1.0,18.51,18.92,18.07,18.57,7242000.0,,,,,,,,,,,,
2002-10-30,19.27,19.73,18.4,18.59,6888800.0,0.0,1.0,19.27,19.73,18.4,18.59,6888800.0,,,,,,,,,,,,
2002-10-31,19.03,19.48,18.85,19.35,6822600.0,0.0,1.0,19.03,19.48,18.85,19.35,6822600.0,,,,,,,,,,,,
2002-11-01,19.29,19.9,19.09,19.8,5549400.0,0.0,1.0,19.29,19.9,19.09,19.8,5549400.0,,,,,,,,,,,,
2002-11-04,19.4,19.81,18.59,18.78,12963500.0,0.0,1.0,19.4,19.81,18.59,18.78,12963500.0,,,,,,,,,,,,
2002-11-05,18.63,18.87,18.2,18.72,7942400.0,0.0,1.0,18.63,18.87,18.2,18.72,7942400.0,,,,,,,,,,,,
2002-11-06,18.77,19.39,18.26,19.34,7973400.0,0.0,1.0,18.77,19.39,18.26,19.34,7973400.0,,,,,,,,,,,,
2002-11-07,18.85,19.3,18.77,19.12,6419700.0,0.0,1.0,18.85,19.3,18.77,19.12,6419700.0,,,,,,,,,,,,
2002-11-08,19.04,19.67,18.81,19.51,7032100.0,0.0,1.0,19.04,19.67,18.81,19.51,7032100.0,,,,,,,,,,,,
2002-11-11,19.4,19.55,18.8,19.0,5749600.0,0.0,1.0,19.4,19.55,18.8,19.0,5749600.0,,,,,,,,,,,,
2002-11-12,19.01,19.99,19.01,19.82,10462200.0,0.0,1.0,19.01,19.99,19.01,19.82,10462200.0,,,,,,,,,,,,
2002-11-13,19.61,21.0,19.61,20.41,18206200.0,0.0,1.0,19.61,21.0,19.61,20.41,18206200.0,,,,,,,,,,,,
2002-11-14,20.99,21.49,20.95,21.21,13177300.0,0.0,1.0,20.99,21.49,20.95,21.21,13177300.0,,,,,,,,,,,,
2002-11-15,21.15,22.35,21.09,22.21,12258400.0,0.0,1.0,21.15,22.35,21.09,22.21,12258400.0,,,,,,,,,,,,
2002-11-18,22.65,23.74,22.15,22.42,25333500.0,0.0,1.0,22.65,23.74,22.15,22.42,25333500.0,,,,,,,,,,,,
2002-11-19,21.88,21.89,21.23,21.29,12258900.0,0.0,1.0,21.88,21.89,21.23,21.29,12258900.0,,,,,,,,,,,,
2002-11-20,21.35,23.0,21.22,22.9,13294400.0,0.0,1.0,21.35,23.0,21.22,22.9,13294400.0,,,,,,,,,,,,
2002-11-21,23.33,23.85,23.21,23.4,11288500.0,0.0,1.0,23.33,23.85,23.21,23.4,11288500.0,,,,,,,,,,,,
2002-11-22,23.2,24.28,23.1,23.99,11686600.0,0.0,1.0,23.2,24.28,23.1,23.99,11686600.0,,,,,,,,,,,,
2002-11-25,24.03,24.5,23.82,24.25,10091100.0,0.0,1.0,24.03,24.5,23.82,24.25,10091100.0,,,,,,,,,,,,
2002-11-26,24.02,24.21,23.38,23.4,6405800.0,0.0,1.0,24.02,24.21,23.38,23.4,6405800.0,,,,,,,,,,,,
2002-11-27,23.72,24.24,23.71,24.08,5666000.0,0.0,1.0,23.72,24.24,23.71,24.08,5666000.0,,,,,,,,,,,,
2002-11-29,24.15,24.38,23.33,23.35,2577300.0,0.0,1.0,24.15,24.38,23.33,23.35,2577300.0,,,,,,,,,,,,
2002-12-02,24.15,25.0,24.0,24.11,11152500.0,0.0,1.0,24.15,25.0,24.0,24.11,11152500.0,,,,,,,,,,,,
2002-12-03,23.83,23.98,23.38,23.74,5901100.0,0.0,1.0,23.83,23.98,23.38,23.74,5901100.0,,,,,,,,,,,,
2002-12-04,23.48,23.8,22.96,23.39,7878900.0,0.0,1.0,23.48,23.8,22.96,23.39,7878900.0,,,,,,,,,,,,
2002-12-05,23.66,23.68,22.2,22.58,10642600.0,0.0,1.0,23.66,23.68,22.2,22.58,10642600.0,,,,,,,,,,,,
2002-12-06,21.7,22.69,21.51,22.61,9393500.0,0.0,1.0,21.7,22.69,21.51,22.61,9393500.0,,,,,,,,,,,,
2002-12-09,22.23,22.35,21.6,21.68,7454700.0,0.0,1.0,22.23,22.35,21.6,21.68,7454700.0,,,,,,,,,,,,
2002-12-10,21.96,21.99,21.24,21.86,7093700.0,0.0,1.0,21.96,21.99,21.24,21.86,7093700.0,,,,,,,,,,,,
2002-12-11,21.67,22.38,21.62,22.12,6387300.0,0.0,1.0,21.67,22.38,21.62,22.12,6387300.0,,,,,,,,,,,,
2002-12-12,22.47,22.62,21.81,22.24,5977500.0,0.0,1.0,22.47,22.62,21.81,22.24,5977500.0,,,,,,,,,,,,
2002-12-13,21.95,22.35,21.87,22.18,3859200.0,0.0,1.0,21.95,22.35,21.87,22.18,3859200.0,,,,,,,,,,,,
2002-12-16,22.23,22.53,22.04,22.51,4940700.0,0.0,1.0,22.23,22.53,22.04,22.51,4940700.0,,,,,,,,,,,,
2002-12-17,22.33,22.56,22.32,22.46,3419500.0,0.0,1.0,22.33,22.56,22.32,22.46,3419500.0,,,,,,,,,,,,
2002-12-18,22.25,22.26,21.98,22.1,3992800.0,0.0,1.0,22.25,22.26,21.98,22.1,3992800.0,,,,,,,,,,,,
2002-12-19,21.63,22.2,21.53,21.69,5814400.0,0.0,1.0,21.63,22.2,21.53,21.69,5814400.0,,,,,,,,,,,,
2002-12-20,21.79,22.01,21.61,21.8,4935300.0,0.0,1.0,21.79,22.01,21.61,21.8,4935300.0,,,,,,,,,,,,
2002-12-23,21.78,22.47,21.78,22.24,4424500.0,0.0,1.0,21.78,22.47,21.78,22.24,4424500.0,,,,,,,,,,,,
2002-12-24,22.18,22.28,21.88,21.88,2348600.0,0.0,1.0,22.18,22.28,21.88,21.88,2348600.0,,,,,,,,,,,,
2002-12-26,21.59,21.6,20.0,20.3,14199300.0,0.0,1.0,21.59,21.6,20.0,20.3,14199300.0,,,,,,,,,,,,
2002-12-27,19.97,20.1,18.43,18.86,21972800.0,0.0,1.0,19.97,20.1,18.43,18.86,21972800.0,,,,,,,,,,,,
2002-12-30,18.85,19.4,18.74,19.25,8284700.0,0.0,1.0,18.85,19.4,18.74,19.25,8284700.0,,,,,,,,,,,,
2002-12-31,19.25,19.56,18.83,18.89,5537000.0,0.0,1.0,19.25,19.56,18.83,18.89,5537000.0,,,,,,,,,,,,
2003-01-02,19.19,19.68,18.55,19.57,6484000.0,0.0,1.0,19.19,19.68,18.55,19.57,6484000.0,,,,,,,,,,,,
2003-01-03,19.59,20.53,19.41,20.52,8757000.0,0.0,1.0,19.59,20.53,19.41,20.52,8757000.0,,,,,,,,,,,,
2003-01-06,20.4,21.17,20.3,20.7,7698100.0,0.0,1.0,20.4,21.17,20.3,20.7,7698100.0,,,,,,,,,,,,
2003-01-07,20.83,21.75,20.6,21.55,9568200.0,0.0,1.0,20.83,21.75,20.6,21.55,9568200.0,,,,,,,,,,,,
2003-01-08,21.44,21.6,20.82,21.02,6981500.0,0.0,1.0,21.44,21.6,20.82,21.02,6981500.0,,,,,,,,,,,,
2003-01-09,21.08,21.7,20.9,21.45,6154800.0,0.0,1.0,21.08,21.7,20.9,21.45,6154800.0,,,,,,,,,,,,
2003-01-10,20.96,21.67,20.81,21.32,7579300.0,0.0,1.0,20.96,21.67,20.81,21.32,7579300.0,,,,,,,,,,,,
2003-01-13,21.33,22.1,21.25,22.04,7121300.0,0.0,1.0,21.33,22.1,21.25,22.04,7121300.0,,,,,,,,,,,,
2003-01-14,21.85,22.76,21.66,22.74,7048800.0,0.0,1.0,21.85,22.76,21.66,22.74,7048800.0,,,,,,,,,,,,
2003-01-15,22.59,22.61,21.94,22.27,6989400.0,0.0,1.0,22.59,22.61,21.94,22.27,6989400.0,,,,,,,,,,,,
2003-01-16,21.69,22.1,21.45,21.8,7911600.0,0.0,1.0,21.69,22.1,21.45,21.8,7911600.0,,,,,,,,,,,,
2003-01-17,21.46,21.71,21.23,21.4,5786200.0,0.0,1.0,21.46,21.71,21.23,21.4,5786200.0,,,,,,,,,,,,
2003-01-21,21.25,21.61,20.36,21.08,6293100.0,0.0,1.0,21.25,21.61,20.36,21.08,6293100.0,,,,,,,,,,,,
2003-01-22,20.77,21.7,20.75,21.17,6683600.0,0.0,1.0,20.77,21.7,20.75,21.17,6683600.0,,,,,,,,,,,,
2003-01-23,21.54,22.04,21.15,21.79,10998000.0,0.0,1.0,21.54,22.04,21.15,21.79,10998000.0,,,,,,,,,,,,
2003-01-24,22.59,23.29,21.9,22.11,21681800.0,0.0,1.0,22.59,23.29,21.9,22.11,21681800.0,,,,,,,,,,,,
2003-01-27,21.68,22.37,21.64,21.78,8207000.0,0.0,1.0,21.68,22.37,21.64,21.78,8207000.0,,,,,,,,,,,,
2003-01-28,21.91,21.97,21.23,21.62,7968400.0,0.0,1.0,21.91,21.97,21.23,21.62,7968400.0,,,,,,,,,,,,
2003-01-29,21.91,21.97,21.23,21.62,7056900.0,0.0,1.0,21.91,21.97,21.23,21.62,7056900.0,,,,,,,,,,,,
2003-01-30,22.2,22.4,21.74,21.82,5965700.0,0.0,1.0,22.2,22.4,21.74,21.82,5965700.0,,,,,,,,,,,,
2003-01-31,21.64,22.27,21.56,21.85,6262500.0,0.0,1.0,21.64,22.27,21.56,21.85,6262500.0,,,,,,,,,,,,
2003-02-03,21.94,22.44,21.82,22.16,5195500.0,0.0,1.0,21.94,22.44,21.82,22.16,5195500.0,,,,,,,,,,,,
2003-02-04,21.94,22.14,21.57,22.05,4817600.0,0.0,1.0,21.94,22.14,21.57,22.05,4817600.0,,,,,,,,,,,,
2003-02-05,22.18,22.5,22.03,22.17,5343100.0,0.0,1.0,22.18,22.5,22.03,22.17,5343100.0,,,,,,,,,,,,
2003-02-06,22.16,22.48,21.93,22.09,4037700.0,0.0,1.0,22.16,22.48,21.93,22.09,4037700.0,,,,,,,,,,,,
2003-02-07,22.1,22.11,21.2,21.44,6942900.0,0.0,1.0,22.1,22.11,21.2,21.44,6942900.0,,,,,,,,,,,,
2003-02-10,21.4,21.41,20.57,21.4,8096500.0,0.0,1.0,21.4,21.41,20.57,21.4,8096500.0,,,,,,,,,,,,
2003-02-11,21.56,21.6,20.69,20.78,6679000.0,0.0,1.0,21.56,21.6,20.69,20.78,6679000.0,,,,,,,,,,,,
2003-02-12,20.79,21.2,20.66,21.03,5433900.0,0.0,1.0,20.79,21.2,20.66,21.03,5433900.0,,,,,,,,,,,,
